,file_name,pose,partial_view,object_blocking,person_blocking,multiple_objects,smaller,larger,brighter,darker,background,color,shape,texture,pattern,style,subcategory,list,person
2,ILSVRC2012_val_00014415.JPEG,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False]",5
3,ILSVRC2012_val_00049472.JPEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5
4,ILSVRC2012_val_00015178.JPEG,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"[True, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False]",5
5,ILSVRC2012_val_00018867.JPEG,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False]",5
6,ILSVRC2012_val_00030263.JPEG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",5
7,ILSVRC2012_val_00021683.JPEG,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"[True, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False]",5
8,ILSVRC2012_val_00009634.JPEG,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False]",5
9,ILSVRC2012_val_00030117.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",5
10,ILSVRC2012_val_00040913.JPEG,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",5
11,ILSVRC2012_val_00039246.JPEG,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"[True, False, False, False, True, False, False, False, True, False, False, False, False, False, True, False]",5
12,ILSVRC2012_val_00003808.JPEG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",5
13,ILSVRC2012_val_00026219.JPEG,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False]",5
14,ILSVRC2012_val_00036975.JPEG,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False]",5
15,ILSVRC2012_val_00041922.JPEG,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",5
16,ILSVRC2012_val_00021882.JPEG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"[True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True]",5
17,ILSVRC2012_val_00015410.JPEG,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",5
18,ILSVRC2012_val_00030540.JPEG,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False]",5
19,ILSVRC2012_val_00040676.JPEG,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",5
20,ILSVRC2012_val_00023750.JPEG,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",5
21,ILSVRC2012_val_00010411.JPEG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"[True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True]",5
22,ILSVRC2012_val_00046002.JPEG,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False]",5
23,ILSVRC2012_val_00003768.JPEG,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",5
24,ILSVRC2012_val_00023283.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5
25,ILSVRC2012_val_00049179.JPEG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"[True, False, False, False, False, False, True, False, False, True, False, False, False, False, False, True]",5
26,ILSVRC2012_val_00030756.JPEG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",5
27,ILSVRC2012_val_00007306.JPEG,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False]",5
28,ILSVRC2012_val_00025106.JPEG,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"[True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True]",5
29,ILSVRC2012_val_00017515.JPEG,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"[True, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False]",5
0,ILSVRC2012_val_00001470.JPEG,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"[False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, True]",6
1,ILSVRC2012_val_00041922.JPEG,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[True, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False]",6
2,ILSVRC2012_val_00023283.JPEG,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]",6
3,ILSVRC2012_val_00010411.JPEG,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, True, True, False, False, False, True, True, False, False, False, False, False]",6
4,ILSVRC2012_val_00049179.JPEG,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"[False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, True]",6
5,ILSVRC2012_val_00003808.JPEG,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",6
6,ILSVRC2012_val_00017515.JPEG,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False]",6
7,ILSVRC2012_val_00030756.JPEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",6
8,ILSVRC2012_val_00030263.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",6
9,ILSVRC2012_val_00030540.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",6
10,ILSVRC2012_val_00025106.JPEG,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"[True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True]",6
11,ILSVRC2012_val_00036975.JPEG,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[False, True, False, False, False, False, False, True, False, False, True, False, False, False, False, False]",6
12,ILSVRC2012_val_00014415.JPEG,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,"[False, True, False, True, True, True, False, False, False, True, True, False, False, True, False, False]",6
13,ILSVRC2012_val_00030117.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",6
14,ILSVRC2012_val_00026219.JPEG,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False]",6
15,ILSVRC2012_val_00040913.JPEG,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,"[False, False, False, False, False, False, False, True, False, True, True, False, True, False, False, False]",6
16,ILSVRC2012_val_00021882.JPEG,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"[True, False, False, True, False, True, False, False, False, True, False, False, False, False, False, False]",6
17,ILSVRC2012_val_00040002.JPEG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",6
18,ILSVRC2012_val_00009634.JPEG,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False]",6
19,ILSVRC2012_val_00015178.JPEG,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, True, False]",6
20,ILSVRC2012_val_00039246.JPEG,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,"[False, False, False, False, False, True, False, False, True, True, True, False, True, True, False, False]",6
21,ILSVRC2012_val_00007306.JPEG,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False]",6
22,ILSVRC2012_val_00003768.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False]",6
23,ILSVRC2012_val_00018867.JPEG,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False]",6
24,ILSVRC2012_val_00023750.JPEG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[True, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",6
25,ILSVRC2012_val_00049472.JPEG,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False]",6
26,ILSVRC2012_val_00021683.JPEG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"[True, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False]",6
27,ILSVRC2012_val_00040676.JPEG,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"[True, True, False, False, False, False, False, True, False, True, True, False, False, False, False, False]",6
28,ILSVRC2012_val_00015410.JPEG,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",6
29,ILSVRC2012_val_00046002.JPEG,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, True, True, False, False, False, True, True, False, False, False, False, False]",6
